event_id,home,opp_adjusted_points,opp_aps,opp_ass,opp_att_bps,opp_att_points,opp_bc,opp_blk,opp_br,opp_cl,opp_crs,opp_def_bps,opp_def_points,opp_elg,opp_gls,opp_intc,opp_kp,opp_og,opp_oga,opp_pas_bps,opp_pcp,opp_pe,opp_pm,opp_ps,opp_pss,opp_rc,opp_sh,opp_sv,opp_tck,opp_total_bps,opp_wf,opp_yc,opponent,round,season,team,team_adjusted_points,team_aps,team_ass,team_att_bps,team_att_points,team_bc,team_blk,team_br,team_cl,team_crs,team_def_bps,team_def_points,team_elg,team_gls,team_intc,team_kp,team_og,team_oga,team_pas_bps,team_pcp,team_pe,team_pm,team_ps,team_pss,team_rc,team_sh,team_sv,team_tck,team_total_bps,team_wf,team_yc
968417,1,49.0,255.0,1.0,4.0,17.0,0.0,5.0,65.0,23.0,4.0,12.0,9.0,0.0,2.0,14.0,10.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,357.0,0.0,18.0,3.0,13.0,16.0,11.0,1.0,NE,16,2018,SJ,57.0,221.0,3.0,6.0,25.0,1.0,2.0,56.0,29.0,3.0,12.0,8.0,0.0,2.0,14.0,14.0,0.0,0.0,0.0,0.6696969696969697,0.0,0.0,0.0,330.0,0.0,17.0,5.0,17.0,18.0,12.0,1.0
968418,1,61.0,307.0,2.0,7.0,23.0,2.0,5.0,49.0,18.0,2.0,9.0,10.0,0.0,2.0,14.0,12.0,0.0,0.0,2.0,0.7811704834605598,0.0,0.0,0.0,393.0,1.0,15.0,4.0,12.0,18.0,16.0,1.0,MIN,17,2018,COL,67.0,328.0,4.0,7.0,36.0,2.0,2.0,52.0,11.0,5.0,8.0,4.0,0.0,3.0,11.0,19.0,0.0,0.0,4.0,0.830379746835443,0.0,0.0,0.0,395.0,0.0,24.0,6.0,12.0,19.0,6.0,1.0
968418,1,67.0,328.0,4.0,7.0,36.0,2.0,2.0,52.0,11.0,5.0,8.0,4.0,0.0,3.0,11.0,19.0,0.0,0.0,4.0,0.830379746835443,0.0,0.0,0.0,395.0,0.0,24.0,6.0,12.0,19.0,6.0,1.0,COL,17,2018,MIN,61.0,307.0,2.0,7.0,23.0,2.0,5.0,49.0,18.0,2.0,9.0,10.0,0.0,2.0,14.0,12.0,0.0,0.0,2.0,0.7811704834605598,0.0,0.0,0.0,393.0,1.0,15.0,4.0,12.0,18.0,16.0,1.0
968419,0,67.0,357.0,5.0,8.0,38.0,4.0,4.0,54.0,15.0,9.0,8.0,3.0,1.0,3.0,13.0,18.0,0.0,0.0,3.0,0.8040540540540541,0.0,0.0,0.0,444.0,0.0,22.0,4.0,13.0,19.0,13.0,1.0,SKC,17,2018,HOU,54.0,200.0,3.0,7.0,26.0,1.0,3.0,46.0,22.0,2.0,10.0,5.0,0.0,2.0,6.0,14.0,0.0,0.0,0.0,0.7299270072992701,0.0,0.0,0.0,274.0,1.0,17.0,6.0,15.0,17.0,8.0,2.0
968419,1,54.0,200.0,3.0,7.0,26.0,1.0,3.0,46.0,22.0,2.0,10.0,5.0,0.0,2.0,6.0,14.0,0.0,0.0,0.0,0.7299270072992701,0.0,0.0,0.0,274.0,1.0,17.0,6.0,15.0,17.0,8.0,2.0,HOU,17,2018,SKC,67.0,357.0,5.0,8.0,38.0,4.0,4.0,54.0,15.0,9.0,8.0,3.0,1.0,3.0,13.0,18.0,0.0,0.0,3.0,0.8040540540540541,0.0,0.0,0.0,444.0,0.0,22.0,4.0,13.0,19.0,13.0,1.0
968420,0,38.0,438.0,0.0,2.0,2.0,0.0,3.0,58.0,9.0,5.0,10.0,7.0,0.0,0.0,13.0,6.0,1.0,0.0,5.0,0.8571428571428571,0.0,0.0,0.0,511.0,0.0,8.0,5.0,17.0,17.0,10.0,1.0,ORL,17,2018,MTL,98.0,364.0,2.0,7.0,18.0,3.0,1.0,47.0,20.0,1.0,9.0,50.0,0.0,2.0,13.0,8.0,0.0,1.0,5.0,0.8367816091954023,0.0,0.0,0.0,435.0,0.0,12.0,1.0,24.0,21.0,16.0,0.0
968420,1,98.0,364.0,2.0,7.0,18.0,3.0,1.0,47.0,20.0,1.0,9.0,50.0,0.0,2.0,13.0,8.0,0.0,1.0,5.0,0.8367816091954023,0.0,0.0,0.0,435.0,0.0,12.0,1.0,24.0,21.0,16.0,0.0,MTL,17,2018,ORL,38.0,438.0,0.0,2.0,2.0,0.0,3.0,58.0,9.0,5.0,10.0,7.0,0.0,0.0,13.0,6.0,1.0,0.0,5.0,0.8571428571428571,0.0,0.0,0.0,511.0,0.0,8.0,5.0,17.0,17.0,10.0,1.0
968421,1,24.0,332.0,0.0,1.0,1.0,1.0,8.0,55.0,24.0,4.0,9.0,-1.0,0.0,0.0,12.0,2.0,0.0,0.0,2.0,0.8177339901477833,0.0,0.0,0.0,406.0,2.0,2.0,7.0,20.0,12.0,9.0,1.0,VAN,17,2018,PHI,111.0,549.0,2.0,13.0,39.0,1.0,2.0,61.0,11.0,5.0,8.0,39.0,0.0,4.0,7.0,21.0,0.0,0.0,9.0,0.9014778325123153,2.0,0.0,0.0,609.0,0.0,25.0,0.0,21.0,30.0,9.0,1.0
968421,0,111.0,549.0,2.0,13.0,39.0,1.0,2.0,61.0,11.0,5.0,8.0,39.0,0.0,4.0,7.0,21.0,0.0,0.0,9.0,0.9014778325123153,2.0,0.0,0.0,609.0,0.0,25.0,0.0,21.0,30.0,9.0,1.0,PHI,17,2018,VAN,24.0,332.0,0.0,1.0,1.0,1.0,8.0,55.0,24.0,4.0,9.0,-1.0,0.0,0.0,12.0,2.0,0.0,0.0,2.0,0.8177339901477833,0.0,0.0,0.0,406.0,2.0,2.0,7.0,20.0,12.0,9.0,1.0
968422,0,105.0,338.0,3.0,4.0,30.0,3.0,3.0,63.0,29.0,1.0,13.0,50.0,0.0,3.0,16.0,11.0,0.0,0.0,1.0,0.7806004618937644,0.0,0.0,0.0,433.0,1.0,13.0,6.0,22.0,18.0,8.0,0.0,NY,17,2018,DAL,31.0,397.0,0.0,2.0,2.0,0.0,2.0,67.0,13.0,10.0,10.0,5.0,0.0,0.0,14.0,14.0,0.0,0.0,2.0,0.8036437246963563,0.0,0.0,0.0,494.0,1.0,17.0,5.0,26.0,14.0,4.0,1.0
968422,1,31.0,397.0,0.0,2.0,2.0,0.0,2.0,67.0,13.0,10.0,10.0,5.0,0.0,0.0,14.0,14.0,0.0,0.0,2.0,0.8036437246963563,0.0,0.0,0.0,494.0,1.0,17.0,5.0,26.0,14.0,4.0,1.0,DAL,17,2018,NY,105.0,338.0,3.0,4.0,30.0,3.0,3.0,63.0,29.0,1.0,13.0,50.0,0.0,3.0,16.0,11.0,0.0,0.0,1.0,0.7806004618937644,0.0,0.0,0.0,433.0,1.0,13.0,6.0,22.0,18.0,8.0,0.0
968423,1,54.0,211.0,0.0,4.0,9.0,1.0,7.0,55.0,23.0,1.0,13.0,20.0,0.0,1.0,11.0,12.0,0.0,0.0,0.0,0.7275862068965517,0.0,0.0,0.0,290.0,0.0,15.0,7.0,16.0,17.0,8.0,0.0,SJ,17,2018,RSL,64.0,443.0,2.0,10.0,21.0,2.0,6.0,47.0,12.0,8.0,9.0,15.0,0.0,1.0,16.0,20.0,0.0,0.0,5.0,0.8618677042801557,0.0,0.0,0.0,514.0,0.0,27.0,3.0,14.0,24.0,13.0,1.0
968423,0,64.0,443.0,2.0,10.0,21.0,2.0,6.0,47.0,12.0,8.0,9.0,15.0,0.0,1.0,16.0,20.0,0.0,0.0,5.0,0.8618677042801557,0.0,0.0,0.0,514.0,0.0,27.0,3.0,14.0,24.0,13.0,1.0,RSL,17,2018,SJ,54.0,211.0,0.0,4.0,9.0,1.0,7.0,55.0,23.0,1.0,13.0,20.0,0.0,1.0,11.0,12.0,0.0,0.0,0.0,0.7275862068965517,0.0,0.0,0.0,290.0,0.0,15.0,7.0,16.0,17.0,8.0,0.0
968424,0,66.0,433.0,2.0,7.0,18.0,1.0,3.0,44.0,20.0,5.0,11.0,18.0,0.0,1.0,18.0,17.0,0.0,0.0,7.0,0.866,0.0,0.0,0.0,500.0,0.0,18.0,6.0,8.0,25.0,10.0,2.0,SEA,17,2018,CHI,53.0,360.0,1.0,6.0,14.0,3.0,4.0,46.0,21.0,3.0,7.0,13.0,0.0,1.0,13.0,10.0,0.0,0.0,4.0,0.8633093525179856,0.0,0.0,0.0,417.0,0.0,15.0,6.0,8.0,17.0,7.0,3.0
968424,1,53.0,360.0,1.0,6.0,14.0,3.0,4.0,46.0,21.0,3.0,7.0,13.0,0.0,1.0,13.0,10.0,0.0,0.0,4.0,0.8633093525179856,0.0,0.0,0.0,417.0,0.0,15.0,6.0,8.0,17.0,7.0,3.0,CHI,17,2018,SEA,66.0,433.0,2.0,7.0,18.0,1.0,3.0,44.0,20.0,5.0,11.0,18.0,0.0,1.0,18.0,17.0,0.0,0.0,7.0,0.866,0.0,0.0,0.0,500.0,0.0,18.0,6.0,8.0,25.0,10.0,2.0
968425,1,54.0,191.0,0.0,4.0,10.0,1.0,2.0,58.0,37.0,4.0,15.0,21.0,0.0,1.0,21.0,10.0,0.0,0.0,0.0,0.7262357414448669,0.0,0.0,0.0,263.0,0.0,12.0,8.0,16.0,19.0,7.0,2.0,POR,17,2018,ATL,59.0,515.0,0.0,7.0,12.0,0.0,4.0,66.0,8.0,9.0,12.0,18.0,0.0,1.0,16.0,17.0,0.0,0.0,6.0,0.8879310344827587,0.0,0.0,0.0,580.0,0.0,20.0,3.0,16.0,25.0,12.0,1.0
968425,0,59.0,515.0,0.0,7.0,12.0,0.0,4.0,66.0,8.0,9.0,12.0,18.0,0.0,1.0,16.0,17.0,0.0,0.0,6.0,0.8879310344827587,0.0,0.0,0.0,580.0,0.0,20.0,3.0,16.0,25.0,12.0,1.0,ATL,17,2018,POR,54.0,191.0,0.0,4.0,10.0,1.0,2.0,58.0,37.0,4.0,15.0,21.0,0.0,1.0,21.0,10.0,0.0,0.0,0.0,0.7262357414448669,0.0,0.0,0.0,263.0,0.0,12.0,8.0,16.0,19.0,7.0,2.0
968426,0,94.0,383.0,2.0,7.0,24.0,2.0,5.0,64.0,25.0,3.0,12.0,42.0,0.0,2.0,12.0,11.0,0.0,0.0,6.0,0.8473451327433629,0.0,0.0,0.0,452.0,0.0,16.0,1.0,11.0,25.0,17.0,1.0,LAFC,17,2018,CLB,39.0,350.0,0.0,1.0,1.0,0.0,5.0,53.0,17.0,4.0,10.0,12.0,0.0,0.0,9.0,8.0,0.0,0.0,5.0,0.8393285371702638,0.0,0.0,0.0,417.0,0.0,10.0,3.0,28.0,16.0,10.0,4.0
968426,1,39.0,350.0,0.0,1.0,1.0,0.0,5.0,53.0,17.0,4.0,10.0,12.0,0.0,0.0,9.0,8.0,0.0,0.0,5.0,0.8393285371702638,0.0,0.0,0.0,417.0,0.0,10.0,3.0,28.0,16.0,10.0,4.0,CLB,17,2018,LAFC,94.0,383.0,2.0,7.0,24.0,2.0,5.0,64.0,25.0,3.0,12.0,42.0,0.0,2.0,12.0,11.0,0.0,0.0,6.0,0.8473451327433629,0.0,0.0,0.0,452.0,0.0,16.0,1.0,11.0,25.0,17.0,1.0
968427,1,42.0,344.0,1.0,2.0,10.0,2.0,3.0,55.0,22.0,1.0,8.0,7.0,0.0,1.0,15.0,5.0,0.0,0.0,3.0,0.7889908256880734,0.0,0.0,0.0,436.0,0.0,10.0,6.0,6.0,13.0,6.0,1.0,TOR,17,2018,NYC,68.0,534.0,2.0,10.0,26.0,4.0,3.0,56.0,12.0,8.0,8.0,10.0,0.0,2.0,9.0,17.0,0.0,0.0,7.0,0.8449367088607594,0.0,0.0,0.0,632.0,0.0,18.0,1.0,13.0,25.0,5.0,0.0
968427,0,68.0,534.0,2.0,10.0,26.0,4.0,3.0,56.0,12.0,8.0,8.0,10.0,0.0,2.0,9.0,17.0,0.0,0.0,7.0,0.8449367088607594,0.0,0.0,0.0,632.0,0.0,18.0,1.0,13.0,25.0,5.0,0.0,NYC,17,2018,TOR,42.0,344.0,1.0,2.0,10.0,2.0,3.0,55.0,22.0,1.0,8.0,7.0,0.0,1.0,15.0,5.0,0.0,0.0,3.0,0.7889908256880734,0.0,0.0,0.0,436.0,0.0,10.0,6.0,6.0,13.0,6.0,1.0
968428,0,49.0,323.0,0.0,5.0,5.0,3.0,2.0,69.0,17.0,0.0,12.0,18.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,0.7936117936117936,0.0,0.0,0.0,407.0,0.0,15.0,3.0,24.0,20.0,12.0,2.0,MIN,18,2018,DAL,85.0,291.0,1.0,1.0,9.0,0.0,1.0,57.0,28.0,1.0,16.0,53.0,0.0,1.0,28.0,5.0,0.0,0.0,1.0,0.7637795275590551,0.0,0.0,0.0,381.0,0.0,8.0,5.0,20.0,18.0,13.0,2.0
968428,1,85.0,291.0,1.0,1.0,9.0,0.0,1.0,57.0,28.0,1.0,16.0,53.0,0.0,1.0,28.0,5.0,0.0,0.0,1.0,0.7637795275590551,0.0,0.0,0.0,381.0,0.0,8.0,5.0,20.0,18.0,13.0,2.0,DAL,18,2018,MIN,49.0,323.0,0.0,5.0,5.0,3.0,2.0,69.0,17.0,0.0,12.0,18.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,0.7936117936117936,0.0,0.0,0.0,407.0,0.0,15.0,3.0,24.0,20.0,12.0,2.0
968429,1,30.0,304.0,0.0,4.0,4.0,2.0,2.0,61.0,5.0,6.0,10.0,0.0,1.0,0.0,17.0,10.0,0.0,0.0,2.0,0.8194070080862533,0.0,0.0,0.0,371.0,0.0,13.0,2.0,16.0,16.0,5.0,1.0,ORL,18,2018,ATL,111.0,532.0,4.0,6.0,38.0,4.0,1.0,59.0,9.0,4.0,8.0,39.0,0.0,4.0,10.0,11.0,0.0,0.0,9.0,0.8721311475409836,0.0,0.0,0.0,610.0,0.0,15.0,3.0,29.0,23.0,8.0,0.0
968429,0,111.0,532.0,4.0,6.0,38.0,4.0,1.0,59.0,9.0,4.0,8.0,39.0,0.0,4.0,10.0,11.0,0.0,0.0,9.0,0.8721311475409836,0.0,0.0,0.0,610.0,0.0,15.0,3.0,29.0,23.0,8.0,0.0,ATL,18,2018,ORL,30.0,304.0,0.0,4.0,4.0,2.0,2.0,61.0,5.0,6.0,10.0,0.0,1.0,0.0,17.0,10.0,0.0,0.0,2.0,0.8194070080862533,0.0,0.0,0.0,371.0,0.0,13.0,2.0,16.0,16.0,5.0,1.0
968430,1,62.0,632.0,3.0,6.0,25.0,0.0,0.0,52.0,4.0,3.0,5.0,2.0,0.0,2.0,16.0,14.0,0.0,0.0,12.0,0.8951841359773371,0.0,0.0,0.0,706.0,0.0,19.0,2.0,9.0,23.0,12.0,1.0,NYC,18,2018,CHI,52.0,250.0,3.0,1.0,25.0,1.0,2.0,49.0,21.0,1.0,9.0,5.0,0.0,3.0,12.0,4.0,0.0,0.0,0.0,0.746268656716418,0.0,0.0,0.0,335.0,0.0,5.0,4.0,14.0,10.0,5.0,3.0
968430,0,52.0,250.0,3.0,1.0,25.0,1.0,2.0,49.0,21.0,1.0,9.0,5.0,0.0,3.0,12.0,4.0,0.0,0.0,0.0,0.746268656716418,0.0,0.0,0.0,335.0,0.0,5.0,4.0,14.0,10.0,5.0,3.0,CHI,18,2018,NYC,62.0,632.0,3.0,6.0,25.0,0.0,0.0,52.0,4.0,3.0,5.0,2.0,0.0,2.0,16.0,14.0,0.0,0.0,12.0,0.8951841359773371,0.0,0.0,0.0,706.0,0.0,19.0,2.0,9.0,23.0,12.0,1.0
968431,1,41.0,403.0,1.0,4.0,12.0,1.0,3.0,51.0,14.0,3.0,7.0,3.0,0.0,1.0,15.0,9.0,0.0,0.0,4.0,0.8191056910569106,0.0,0.0,0.0,492.0,0.0,10.0,2.0,20.0,15.0,12.0,3.0,RSL,18,2018,CLB,60.0,258.0,2.0,5.0,21.0,0.0,3.0,59.0,10.0,6.0,7.0,14.0,0.0,2.0,13.0,9.0,0.0,0.0,1.0,0.7747747747747747,1.0,0.0,0.0,333.0,0.0,13.0,3.0,14.0,13.0,12.0,1.0
968431,0,60.0,258.0,2.0,5.0,21.0,0.0,3.0,59.0,10.0,6.0,7.0,14.0,0.0,2.0,13.0,9.0,0.0,0.0,1.0,0.7747747747747747,1.0,0.0,0.0,333.0,0.0,13.0,3.0,14.0,13.0,12.0,1.0,CLB,18,2018,RSL,41.0,403.0,1.0,4.0,12.0,1.0,3.0,51.0,14.0,3.0,7.0,3.0,0.0,1.0,15.0,9.0,0.0,0.0,4.0,0.8191056910569106,0.0,0.0,0.0,492.0,0.0,10.0,2.0,20.0,15.0,12.0,3.0
968432,1,35.0,321.0,0.0,2.0,7.0,0.0,1.0,62.0,7.0,5.0,10.0,2.0,0.0,1.0,11.0,6.0,0.0,0.0,1.0,0.7772397094430993,0.0,0.0,0.0,413.0,0.0,10.0,4.0,27.0,13.0,8.0,0.0,PHI,18,2018,LAFC,81.0,413.0,5.0,7.0,42.0,4.0,4.0,57.0,15.0,1.0,6.0,13.0,0.0,4.0,13.0,10.0,0.0,0.0,4.0,0.8210735586481114,0.0,0.0,0.0,503.0,0.0,11.0,0.0,22.0,17.0,10.0,2.0
968432,0,81.0,413.0,5.0,7.0,42.0,4.0,4.0,57.0,15.0,1.0,6.0,13.0,0.0,4.0,13.0,10.0,0.0,0.0,4.0,0.8210735586481114,0.0,0.0,0.0,503.0,0.0,11.0,0.0,22.0,17.0,10.0,2.0,LAFC,18,2018,PHI,35.0,321.0,0.0,2.0,7.0,0.0,1.0,62.0,7.0,5.0,10.0,2.0,0.0,1.0,11.0,6.0,0.0,0.0,1.0,0.7772397094430993,0.0,0.0,0.0,413.0,0.0,10.0,4.0,27.0,13.0,8.0,0.0
968433,1,30.0,396.0,0.0,0.0,0.0,0.0,3.0,52.0,11.0,3.0,9.0,5.0,0.0,0.0,17.0,7.0,0.0,0.0,3.0,0.8516129032258064,0.0,0.0,0.0,465.0,0.0,9.0,3.0,12.0,12.0,10.0,2.0,SKC,18,2018,MTL,85.0,324.0,0.0,2.0,12.0,0.0,1.0,50.0,17.0,3.0,8.0,49.0,0.0,2.0,15.0,5.0,0.0,0.0,2.0,0.7980295566502463,1.0,0.0,0.0,406.0,0.0,8.0,3.0,17.0,12.0,12.0,2.0
968433,0,85.0,324.0,0.0,2.0,12.0,0.0,1.0,50.0,17.0,3.0,8.0,49.0,0.0,2.0,15.0,5.0,0.0,0.0,2.0,0.7980295566502463,1.0,0.0,0.0,406.0,0.0,8.0,3.0,17.0,12.0,12.0,2.0,MTL,18,2018,SKC,30.0,396.0,0.0,0.0,0.0,0.0,3.0,52.0,11.0,3.0,9.0,5.0,0.0,0.0,17.0,7.0,0.0,0.0,3.0,0.8516129032258064,0.0,0.0,0.0,465.0,0.0,9.0,3.0,12.0,12.0,10.0,2.0
968434,0,56.0,283.0,3.0,5.0,29.0,2.0,2.0,57.0,17.0,3.0,10.0,6.0,0.0,3.0,9.0,10.0,0.0,0.0,0.0,0.773224043715847,1.0,0.0,0.0,366.0,0.0,14.0,5.0,18.0,15.0,9.0,2.0,NE,18,2018,DC,47.0,372.0,1.0,5.0,18.0,1.0,4.0,46.0,25.0,3.0,9.0,5.0,0.0,2.0,7.0,7.0,0.0,0.0,1.0,0.808695652173913,1.0,0.0,0.0,460.0,0.0,13.0,1.0,16.0,15.0,11.0,2.0
968434,1,47.0,372.0,1.0,5.0,18.0,1.0,4.0,46.0,25.0,3.0,9.0,5.0,0.0,2.0,7.0,7.0,0.0,0.0,1.0,0.808695652173913,1.0,0.0,0.0,460.0,0.0,13.0,1.0,16.0,15.0,11.0,2.0,DC,18,2018,NE,56.0,283.0,3.0,5.0,29.0,2.0,2.0,57.0,17.0,3.0,10.0,6.0,0.0,3.0,9.0,10.0,0.0,0.0,0.0,0.773224043715847,1.0,0.0,0.0,366.0,0.0,14.0,5.0,18.0,15.0,9.0,2.0
968435,0,54.0,273.0,0.0,10.0,25.0,1.0,1.0,46.0,23.0,5.0,5.0,6.0,0.0,3.0,19.0,7.0,0.0,0.0,0.0,0.7072538860103627,2.0,1.0,0.0,386.0,0.0,12.0,1.0,16.0,15.0,23.0,1.0,SJ,18,2018,LA,53.0,209.0,1.0,3.0,21.0,2.0,3.0,57.0,25.0,3.0,10.0,10.0,0.0,3.0,13.0,7.0,0.0,0.0,0.0,0.6490683229813664,0.0,0.0,1.0,322.0,0.0,10.0,2.0,14.0,13.0,11.0,3.0
968435,1,53.0,209.0,1.0,3.0,21.0,2.0,3.0,57.0,25.0,3.0,10.0,10.0,0.0,3.0,13.0,7.0,0.0,0.0,0.0,0.6490683229813664,0.0,0.0,1.0,322.0,0.0,10.0,2.0,14.0,13.0,11.0,3.0,LA,18,2018,SJ,54.0,273.0,0.0,10.0,25.0,1.0,1.0,46.0,23.0,5.0,5.0,6.0,0.0,3.0,19.0,7.0,0.0,0.0,0.0,0.7072538860103627,2.0,1.0,0.0,386.0,0.0,12.0,1.0,16.0,15.0,23.0,1.0
968436,0,56.0,424.0,2.0,5.0,22.0,2.0,3.0,58.0,17.0,5.0,6.0,7.0,0.0,2.0,10.0,8.0,0.0,0.0,6.0,0.8617886178861789,0.0,0.0,0.0,492.0,0.0,10.0,3.0,11.0,17.0,14.0,3.0,SEA,18,2018,POR,67.0,297.0,3.0,7.0,33.0,0.0,1.0,63.0,19.0,8.0,11.0,11.0,1.0,3.0,15.0,15.0,0.0,0.0,1.0,0.7962466487935657,0.0,0.0,0.0,373.0,0.0,16.0,3.0,16.0,19.0,13.0,1.0
968436,1,67.0,297.0,3.0,7.0,33.0,0.0,1.0,63.0,19.0,8.0,11.0,11.0,1.0,3.0,15.0,15.0,0.0,0.0,1.0,0.7962466487935657,0.0,0.0,0.0,373.0,0.0,16.0,3.0,16.0,19.0,13.0,1.0,POR,18,2018,SEA,56.0,424.0,2.0,5.0,22.0,2.0,3.0,58.0,17.0,5.0,6.0,7.0,0.0,2.0,10.0,8.0,0.0,0.0,6.0,0.8617886178861789,0.0,0.0,0.0,492.0,0.0,10.0,3.0,11.0,17.0,14.0,3.0
968437,0,50.0,303.0,0.0,5.0,5.0,2.0,5.0,74.0,14.0,3.0,11.0,22.0,0.0,0.0,19.0,9.0,0.0,0.0,0.0,0.7096018735362998,0.0,1.0,0.0,427.0,0.0,13.0,1.0,12.0,16.0,15.0,1.0,TOR,18,2018,NY,83.0,264.0,1.0,1.0,10.0,1.0,1.0,71.0,23.0,4.0,14.0,51.0,0.0,1.0,20.0,11.0,0.0,0.0,0.0,0.7021276595744681,0.0,0.0,1.0,376.0,0.0,15.0,8.0,14.0,15.0,10.0,3.0
968437,1,83.0,264.0,1.0,1.0,10.0,1.0,1.0,71.0,23.0,4.0,14.0,51.0,0.0,1.0,20.0,11.0,0.0,0.0,0.0,0.7021276595744681,0.0,0.0,1.0,376.0,0.0,15.0,8.0,14.0,15.0,10.0,3.0,NY,18,2018,TOR,50.0,303.0,0.0,5.0,5.0,2.0,5.0,74.0,14.0,3.0,11.0,22.0,0.0,0.0,19.0,9.0,0.0,0.0,0.0,0.7096018735362998,0.0,1.0,0.0,427.0,0.0,13.0,1.0,12.0,16.0,15.0,1.0
968438,0,54.0,563.0,0.0,13.0,13.0,1.0,2.0,51.0,8.0,10.0,6.0,7.0,0.0,0.0,6.0,20.0,1.0,0.0,11.0,0.8783151326053042,0.0,0.0,0.0,641.0,0.0,25.0,3.0,12.0,30.0,10.0,1.0,VAN,18,2018,COL,78.0,182.0,0.0,5.0,5.0,2.0,9.0,50.0,44.0,3.0,18.0,53.0,0.0,1.0,13.0,5.0,0.0,1.0,0.0,0.7137254901960784,0.0,0.0,0.0,255.0,0.0,9.0,10.0,20.0,23.0,18.0,5.0
968438,1,78.0,182.0,0.0,5.0,5.0,2.0,9.0,50.0,44.0,3.0,18.0,53.0,0.0,1.0,13.0,5.0,0.0,1.0,0.0,0.7137254901960784,0.0,0.0,0.0,255.0,0.0,9.0,10.0,20.0,23.0,18.0,5.0,COL,18,2018,VAN,54.0,563.0,0.0,13.0,13.0,1.0,2.0,51.0,8.0,10.0,6.0,7.0,0.0,0.0,6.0,20.0,1.0,0.0,11.0,0.8783151326053042,0.0,0.0,0.0,641.0,0.0,25.0,3.0,12.0,30.0,10.0,1.0
968439,1,56.0,397.0,2.0,4.0,20.0,1.0,2.0,52.0,17.0,4.0,5.0,7.0,0.0,2.0,15.0,10.0,0.0,0.0,5.0,0.8428874734607219,0.0,0.0,0.0,471.0,0.0,12.0,4.0,8.0,14.0,23.0,1.0,SEA,19,2018,COL,30.0,286.0,2.0,4.0,15.0,3.0,3.0,43.0,15.0,7.0,2.0,-2.0,0.0,1.0,10.0,10.0,0.0,0.0,0.0,0.7667560321715817,0.0,0.0,0.0,373.0,0.0,11.0,0.0,13.0,6.0,10.0,6.0
968439,0,30.0,286.0,2.0,4.0,15.0,3.0,3.0,43.0,15.0,7.0,2.0,-2.0,0.0,1.0,10.0,10.0,0.0,0.0,0.0,0.7667560321715817,0.0,0.0,0.0,373.0,0.0,11.0,0.0,13.0,6.0,10.0,6.0,COL,19,2018,SEA,56.0,397.0,2.0,4.0,20.0,1.0,2.0,52.0,17.0,4.0,5.0,7.0,0.0,2.0,15.0,10.0,0.0,0.0,5.0,0.8428874734607219,0.0,0.0,0.0,471.0,0.0,12.0,4.0,8.0,14.0,23.0,1.0
968440,0,64.0,304.0,2.0,6.0,28.0,2.0,6.0,54.0,14.0,4.0,11.0,11.0,0.0,3.0,10.0,11.0,0.0,0.0,2.0,0.8216216216216217,0.0,0.0,0.0,370.0,0.0,15.0,4.0,11.0,19.0,6.0,1.0,DAL,19,2018,ATL,54.0,401.0,3.0,4.0,23.0,3.0,5.0,43.0,11.0,4.0,7.0,1.0,0.0,2.0,13.0,11.0,0.0,0.0,6.0,0.8623655913978494,0.0,0.0,0.0,465.0,0.0,15.0,3.0,17.0,17.0,10.0,1.0
968440,1,54.0,401.0,3.0,4.0,23.0,3.0,5.0,43.0,11.0,4.0,7.0,1.0,0.0,2.0,13.0,11.0,0.0,0.0,6.0,0.8623655913978494,0.0,0.0,0.0,465.0,0.0,15.0,3.0,17.0,17.0,10.0,1.0,ATL,19,2018,DAL,64.0,304.0,2.0,6.0,28.0,2.0,6.0,54.0,14.0,4.0,11.0,11.0,0.0,3.0,10.0,11.0,0.0,0.0,2.0,0.8216216216216217,0.0,0.0,0.0,370.0,0.0,15.0,4.0,11.0,19.0,6.0,1.0
968441,1,74.0,330.0,3.0,4.0,23.0,2.0,5.0,59.0,41.0,0.0,18.0,27.0,0.0,2.0,9.0,7.0,0.0,0.0,2.0,0.8088235294117647,0.0,0.0,0.0,408.0,0.0,8.0,6.0,23.0,24.0,16.0,3.0,LAFC,19,2018,HOU,51.0,372.0,3.0,4.0,24.0,1.0,2.0,62.0,6.0,6.0,6.0,3.0,0.0,2.0,13.0,11.0,0.0,0.0,2.0,0.808695652173913,0.0,0.0,0.0,460.0,0.0,16.0,1.0,18.0,12.0,13.0,2.0
968441,0,51.0,372.0,3.0,4.0,24.0,1.0,2.0,62.0,6.0,6.0,6.0,3.0,0.0,2.0,13.0,11.0,0.0,0.0,2.0,0.808695652173913,0.0,0.0,0.0,460.0,0.0,16.0,1.0,18.0,12.0,13.0,2.0,HOU,19,2018,LAFC,74.0,330.0,3.0,4.0,23.0,2.0,5.0,59.0,41.0,0.0,18.0,27.0,0.0,2.0,9.0,7.0,0.0,0.0,2.0,0.8088235294117647,0.0,0.0,0.0,408.0,0.0,8.0,6.0,23.0,24.0,16.0,3.0
